3GPP_ACCESS,imsi-208930000000003,20893cafe0000000001,208,93,1,2023/10/17 06:31
3GPP_ACCESS,imsi-208930000000004,20893cafe0000000002,208,93,2,2023/10/17 06:31
3GPP_ACCESS,imsi-208930000000003,20893cafe0000000001,208,93,1,2023/10/17 06:29
3GPP_ACCESS,imsi-208930000000004,20893cafe0000000002,208,93,2,2023/10/17 06:29
3GPP_ACCESS,imsi-208930000000003,20893cafe0000000001,208,93,1,2023/10/17 06:29
3GPP_ACCESS,imsi-208930000000004,20893cafe0000000002,208,93,2,2023/10/17 06:29
3GPP_ACCESS,imsi-208930000000003,20893cafe0000000001,208,93,1,2023/10/17 06:29
